fips,fct_date,horizon,avl_date,value,fct_std
28105,2020-07-26,0.0,2020-07-19,84.61536003112793,12.185455410577479
28105,2020-08-02,1.0,2020-07-19,74.49721061706543,9.61440600657606
28105,2020-08-09,2.0,2020-07-19,73.10810066223145,9.53766022696037
28105,2020-08-16,3.0,2020-07-19,70.95181732177734,10.076527406712222
28107,2020-07-26,0.0,2020-07-19,130.91834121704102,16.325687195938208
28107,2020-08-02,1.0,2020-07-19,111.47478988647461,14.50687751085017
28107,2020-08-09,2.0,2020-07-19,106.88165924072266,13.835903895977033
28107,2020-08-16,3.0,2020-07-19,105.33837326049805,12.42669670207943
28109,2020-07-26,0.0,2020-07-19,49.24002952575684,5.545860247636057
28109,2020-08-02,1.0,2020-07-19,46.41012767791748,5.3278044294737
28109,2020-08-09,2.0,2020-07-19,43.160225791931154,5.703403823461892
28109,2020-08-16,3.0,2020-07-19,42.54051616668701,5.891362725811326
28111,2020-07-26,0.0,2020-07-19,43.49207611083985,5.727010915626639
28111,2020-08-02,1.0,2020-07-19,35.625590286254884,4.697264136128979
28111,2020-08-09,2.0,2020-07-19,36.63703098297119,3.199475533811812
28111,2020-08-16,3.0,2020-07-19,37.19084419250488,3.767066366417483
28113,2020-07-26,0.0,2020-07-19,96.52206825256347,13.91211531688244
28113,2020-08-02,1.0,2020-07-19,83.00123466491699,11.640458222632622
28113,2020-08-09,2.0,2020-07-19,81.96687522888183,11.468734378955732
28113,2020-08-16,3.0,2020-07-19,81.02615844726563,10.506531205338172
28115,2020-07-26,0.0,2020-07-19,89.8138931274414,12.5103958798696
28115,2020-08-02,1.0,2020-07-19,84.05127838134766,11.406166571660187
28115,2020-08-09,2.0,2020-07-19,80.27388938903809,11.442514936777096
28115,2020-08-16,3.0,2020-07-19,76.71641708374024,10.172165680741942
28117,2020-07-26,0.0,2020-07-19,51.56807563781738,6.316900357601075
28117,2020-08-02,1.0,2020-07-19,46.85290699005127,7.19070831960685
28117,2020-08-09,2.0,2020-07-19,46.41327121734619,5.503893789758025
28117,2020-08-16,3.0,2020-07-19,46.80100723266602,5.214847051626368
28119,2020-07-26,0.0,2020-07-19,30.009101486206056,4.021051070549423
28119,2020-08-02,1.0,2020-07-19,24.45863925933838,3.5667585853291546
28119,2020-08-09,2.0,2020-07-19,24.25864776611328,2.890225153269531
28119,2020-08-16,3.0,2020-07-19,23.58087890625,3.5343621270268084
28121,2020-07-26,0.0,2020-07-19,268.42314453125,30.69179119436978
28121,2020-08-02,1.0,2020-07-19,234.8520050048828,35.11511353043998
28121,2020-08-09,2.0,2020-07-19,224.35477722167968,37.65336718506408
28121,2020-08-16,3.0,2020-07-19,227.07299774169923,27.020303732974902
28123,2020-07-26,0.0,2020-07-19,67.44627075195312,6.998547172610696
28123,2020-08-02,1.0,2020-07-19,76.43537811279298,9.425917750927514
28123,2020-08-09,2.0,2020-07-19,80.66770431518555,8.611308789488994
28123,2020-08-16,3.0,2020-07-19,83.05965751647949,12.205507167032716
28125,2020-07-26,0.0,2020-07-19,29.462861633300783,4.526960462339269
28125,2020-08-02,1.0,2020-07-19,24.30084789276123,3.4886440512900436
28125,2020-08-09,2.0,2020-07-19,24.495936126708983,3.5158606100989207
28125,2020-08-16,3.0,2020-07-19,24.191964149475098,3.6141404639388646
28127,2020-07-26,0.0,2020-07-19,80.79296287536621,11.6765107694904
28127,2020-08-02,1.0,2020-07-19,80.62591445922851,10.01324500605853
28127,2020-08-09,2.0,2020-07-19,77.8966178894043,11.328127272049999
28127,2020-08-16,3.0,2020-07-19,78.1730339050293,10.280566141498092
28129,2020-07-26,0.0,2020-07-19,36.21291156768799,4.24128712144348
28129,2020-08-02,1.0,2020-07-19,35.37728397369385,5.607802686076514
28129,2020-08-09,2.0,2020-07-19,36.57615951538086,4.929068155546756
28129,2020-08-16,3.0,2020-07-19,35.348826522827146,4.351088529235014
28131,2020-07-26,0.0,2020-07-19,17.352767543792723,1.9577573612658892
28131,2020-08-02,1.0,2020-07-19,16.31228479385376,2.0486504809930017
28131,2020-08-09,2.0,2020-07-19,15.853799476623536,2.0459001125581677
28131,2020-08-16,3.0,2020-07-19,15.60877498626709,1.9825825706131173
28133,2020-07-26,0.0,2020-07-19,106.33331008911132,16.43262364416826
28133,2020-08-02,1.0,2020-07-19,101.33473098754882,13.72394666409844
28133,2020-08-09,2.0,2020-07-19,96.42487869262695,14.30191122861661
28133,2020-08-16,3.0,2020-07-19,97.77535202026367,10.92340859062356
28135,2020-07-26,0.0,2020-07-19,56.698001861572266,6.39207722712464
28135,2020-08-02,1.0,2020-07-19,55.50841049194336,8.825208966001071
28135,2020-08-09,2.0,2020-07-19,56.289414443969726,7.668126927889473
28135,2020-08-16,3.0,2020-07-19,56.452322006225586,7.326948722526035
28137,2020-07-26,0.0,2020-07-19,73.41571060180664,9.761550647983592
28137,2020-08-02,1.0,2020-07-19,69.69179039001465,7.810771569247972
28137,2020-08-09,2.0,2020-07-19,64.80479553222656,9.364771054111296
28137,2020-08-16,3.0,2020-07-19,64.42478172302246,9.013966202784722
28139,2020-07-26,0.0,2020-07-19,36.84572662353516,4.85124790801619
28139,2020-08-02,1.0,2020-07-19,32.911700057983396,4.308208435166521
28139,2020-08-09,2.0,2020-07-19,33.53910003662109,4.454086779619139
28139,2020-08-16,3.0,2020-07-19,33.11979831695557,4.584481760316178
28141,2020-07-26,0.0,2020-07-19,49.95970397949219,6.533026273439727
28141,2020-08-02,1.0,2020-07-19,45.126469383239744,6.443232961446098
28141,2020-08-09,2.0,2020-07-19,45.06212097167969,5.868030390819882
28141,2020-08-16,3.0,2020-07-19,44.265663108825684,4.429444441972355
28143,2020-07-26,0.0,2020-07-19,31.741755981445312,5.1765392071854635
28143,2020-08-02,1.0,2020-07-19,26.294132156372072,3.7746251110106797
28143,2020-08-09,2.0,2020-07-19,26.83809482574463,3.7787455031611312
